team_size,duration_months,budget_usd,requirements_clarity,client_involvement,tech_complexity,risk_encoded,type_encoded,budget_per_person,complexity_risk,team_experience,regulatory_compliance,geographic_distribution,team_efficiency,project_complexity_index,budget_efficiency,experience_complexity_ratio,involvement_clarity_product,sdlc,effort_person_months,cost_usd
14,31,1658511.96,3,3,2,3,1,118465.14,6,1,0,1,0.45161290322580644,13.285714285714286,3821.456129032258,0.5,9,Iterative,431.08,2099194.98
33,17,4035973.68,5,2,3,1,5,122302.2327,3,4,0,2,7.764705882352941,1.5454545454545454,7194.24898395722,1.3333333333333333,10,V-Model,446.28,5383621.95
22,8,683503.66,2,1,4,1,3,31068.3482,4,4,0,2,11.0,1.4545454545454546,3883.543522727273,1.0,2,Iterative,159.4,949822.61
53,13,3450813.27,4,3,3,2,4,65109.6843,6,5,0,2,20.384615384615383,1.471698113207547,5008.43725689405,1.6666666666666667,12,SAFe,508.93,4231559.76
13,22,1080697.46,5,2,2,1,2,83130.5738,2,3,1,3,1.7727272727272727,3.3846153846153846,3778.6624475524472,1.5,10,Waterfall,261.85,1402872.82
17,42,3526067.05,4,3,3,2,3,207415.7088,6,5,0,3,2.0238095238095237,14.823529411764707,4938.469257703081,1.6666666666666667,12,Waterfall,662.54,4920474.91
12,18,610219.74,3,3,2,2,3,50851.645,4,4,0,2,2.6666666666666665,6.0,2825.091388888889,2.0,9,Iterative,179.79,680371.11
63,21,8040041.9,2,3,3,1,3,127619.7127,3,4,1,1,12.0,1.0,6077.1291761148905,1.3333333333333333,6,SAFe,1098.97,9982806.69
19,23,1366422.4,3,3,2,2,4,71916.9684,4,5,0,1,4.130434782608695,4.842105263157895,3126.8247139588098,2.5,9,Agile,255.69,1687318.44
10,9,407393.77,3,5,1,1,3,40739.377,1,3,0,2,3.3333333333333335,0.9,4526.597444444445,3.0,15,Agile,66.77,386384.52
30,35,6223200.52,5,1,5,2,4,207440.0173,10,1,0,3,0.8571428571428571,11.666666666666666,5926.857638095237,0.2,5,V-Model,1818.71,7091948.68
69,31,20167752.19,3,4,4,3,4,292286.2636,12,3,1,3,6.67741935483871,5.391304347826087,9428.58914913511,0.75,12,SAFe,2927.44,23340550.42
33,15,2804706.83,5,2,4,1,5,84991.1161,4,3,0,1,6.6,1.8181818181818181,5666.074404040404,0.75,10,V-Model,415.92,3193213.68
67,14,7395208.31,3,3,2,3,4,110376.2434,6,2,0,3,9.571428571428571,1.2537313432835822,7884.017388059701,1.0,9,SAFe,1315.95,8674717.41
33,47,8934449.23,4,1,5,2,3,270740.8858,10,1,1,3,0.7021276595744681,14.242424242424242,5760.4443778207615,0.2,4,Spiral,2974.1,11067550.08
9,18,939680.18,2,3,2,3,1,104408.9089,6,4,0,2,2.0,12.0,5800.494938271605,2.0,6,Agile,116.71,1136915.52
13,5,254432.82,4,4,4,1,1,19571.7554,4,4,0,1,10.4,1.5384615384615385,3914.351076923077,1.0,16,Scrum,41.58,279541.29
17,17,1707702.47,4,2,3,1,3,100453.0865,3,5,0,1,5.0,3.0,5909.00508650519,1.6666666666666667,8,Waterfall,179.46,1916684.33
7,12,244664.11,3,4,1,2,3,34952.0157,2,5,0,1,2.9166666666666665,3.4285714285714284,2912.667976190476,5.0,12,Scrum,48.66,250118.61
32,20,4470850.17,4,2,4,1,4,139714.0678,4,2,0,3,3.2,2.5,6985.703390625,0.5,8,V-Model,776.48,5691658.3
7,4,50188.35,1,2,3,1,4,7169.7643,3,1,0,2,1.75,1.7142857142857142,1792.4410714285714,0.3333333333333333,2,RAD,31.14,58054.69
15,6,197558.84,2,4,1,3,3,13170.5893,3,3,0,1,7.5,1.2,2195.0982222222224,3.0,8,Scrum,80.77,224565.65
20,19,1529573.12,5,4,3,2,2,76478.656,6,1,1,3,1.0526315789473684,5.7,4025.1924210526317,0.3333333333333333,20,Agile,539.78,1914749.27
7,12,296931.64,4,4,3,2,4,42418.8057,6,5,0,3,2.9166666666666665,10.285714285714286,3534.900476190476,1.6666666666666667,16,Agile,72.77,358353.17
9,7,292512.09,4,5,2,3,3,32501.3433,6,2,0,2,2.5714285714285716,4.666666666666667,4643.049047619048,1.0,20,Agile,78.21,374644.29
10,14,461440.4,4,3,2,3,2,46144.04,6,3,1,3,2.142857142857143,8.4,3296.0028571428575,1.5,12,XP,142.32,462280.71
20,29,3843475.35,5,2,3,3,5,192173.7675,9,2,1,2,1.3793103448275863,13.05,6626.681637931035,0.6666666666666666,10,Spiral,802.4,4022741.97
21,45,5694829.17,4,2,4,2,2,271182.3414,8,2,0,2,0.9333333333333333,17.142857142857142,6026.274253968254,0.5,8,Waterfall,1034.93,5711606.59
14,22,1450728.99,5,1,3,3,3,103623.4993,9,2,1,1,1.2727272727272727,14.142857142857142,4710.159058441558,0.6666666666666666,5,Spiral,405.75,1824443.78
8,15,526727.81,4,3,3,1,1,65840.9763,3,2,1,3,1.0666666666666667,5.625,4389.398416666667,0.6666666666666666,12,Iterative,115.7,599680.18
20,10,698222.31,3,4,1,2,1,34911.1155,2,1,0,1,2.0,1.0,3491.11155,1.0,12,Agile,176.21,822985.84
10,8,397235.81,3,3,3,3,3,39723.581,9,4,0,3,5.0,7.2,4965.447625,1.3333333333333333,9,Scrum,90.03,489790.4
55,18,9884659.07,4,4,2,1,4,179721.074,2,1,0,2,3.0555555555555554,0.6545454545454545,9984.504111111111,0.5,16,SAFe,1063.62,12589528.25
18,32,1869798.25,5,3,4,1,4,103877.6806,4,4,1,1,2.25,7.111111111111111,3246.1775173611113,1.0,15,V-Model,468.89,1990064.45
6,15,285757.48,3,5,3,2,2,47626.2467,6,4,0,1,1.6,15.0,3175.083111111111,1.3333333333333333,15,Agile,65.95,362035.92
10,7,159694.06,3,4,3,2,1,15969.406,6,3,0,3,4.285714285714286,4.2,2281.343714285714,1.0,12,Scrum,67.39,178815.18
11,23,881429.12,1,3,2,2,2,80129.92,4,3,1,1,1.434782608695652,8.363636363636363,3483.9095652173914,1.5,3,Agile,196.28,1124571.37
45,31,8144920.95,3,2,2,3,4,180998.2433,6,3,0,2,4.354838709677419,4.133333333333334,5838.653010752689,1.5,6,SAFe,1612.48,9752249.87
7,12,234862.0,4,4,2,3,4,33551.7143,6,5,1,2,2.9166666666666665,10.285714285714286,2795.9761904761904,2.5,16,Scrum,68.01,295564.86
13,17,1181834.85,5,3,3,3,4,90910.3731,9,3,0,3,2.2941176470588234,11.76923076923077,5347.669004524887,1.0,15,Agile,285.26,1407985.13
3,15,106698.78,2,4,3,3,2,35566.26,9,5,0,2,1.0,45.0,2371.084,1.6666666666666667,8,XP,33.3,129129.28
9,12,240225.17,4,4,4,3,1,26691.6856,12,5,1,1,3.75,16.0,2224.30712962963,1.25,16,Scrum,69.9,246562.2
20,8,584743.36,4,3,1,2,3,29237.168,2,3,0,3,7.5,0.8,3654.6459999999997,3.0,12,Iterative,168.33,731846.11
19,15,1496705.22,4,4,3,1,3,78773.9589,3,4,0,1,5.066666666666666,2.3684210526315788,5251.597263157894,1.3333333333333333,16,Agile,210.57,1894356.41
15,8,249788.52,3,3,2,1,1,16652.568,2,3,0,2,5.625,1.0666666666666667,2081.571,1.5,9,Scrum,77.19,265520.24
13,4,111339.82,4,5,2,1,3,8564.6015,2,4,0,2,13.0,0.6153846153846154,2141.1503846153846,2.0,20,Scrum,42.51,148360.14
10,4,82070.11,2,4,1,2,4,8207.011,2,4,0,3,10.0,0.8,2051.75275,4.0,8,Scrum,32.53,107794.01
3,12,81163.72,3,5,4,2,1,27054.5733,8,5,0,1,1.25,40.0,2222.222222222222,1.0,15,XP,23.29,436687.5
9,6,244240.3,2,5,2,1,3,27137.8111,2,5,0,2,7.5,1.3333333333333333,4522.968518518518,2.5,10,Scrum,37.59,290075.42
14,33,2698197.88,4,2,4,1,4,192728.42,4,1,1,3,0.42424242424242425,9.428571428571429,5840.255151515151,0.25,8,Waterfall,523.88,3430504.54
13,6,174439.15,2,5,3,1,1,13418.3962,3,4,0,1,8.666666666666666,1.3846153846153846,2236.399358974359,1.3333333333333333,10,Scrum,45.27,203259.76
28,45,8404004.64,5,1,4,2,4,300143.0229,8,2,1,3,1.2444444444444445,12.857142857142858,6669.844952380953,0.5,5,Spiral,1591.74,9754759.41
5,13,209196.07,4,3,1,1,1,41839.214,1,3,0,1,1.1538461538461537,2.6,3218.401076923077,3.0,12,Iterative,32.46,192867.68
5,25,468392.73,3,1,4,2,2,93678.546,8,2,0,1,0.4,40.0,3747.14184,0.5,3,Iterative,134.29,639058.89
14,9,425362.1,4,5,3,2,1,30383.0071,6,5,0,2,7.777777777777778,3.857142857142857,3375.8896825396823,1.6666666666666667,20,Scrum,78.49,555127.86
8,12,364733.23,3,2,3,2,3,45591.6537,6,5,0,1,3.3333333333333335,9.0,3799.3044791666666,1.6666666666666667,6,Iterative,71.91,460751.14
41,18,3125170.39,1,4,3,1,5,76223.668,3,3,0,2,6.833333333333333,1.3170731707317074,4234.64822493225,1.0,4,SAFe,667.34,3540793.09
44,36,10670911.12,1,1,5,3,3,242520.7073,15,3,0,3,3.6666666666666665,12.272727272727273,6736.686313131313,0.6,1,Spiral,2467.48,13424057.86
8,6,91653.56,2,4,4,2,2,11456.695,8,4,0,2,5.333333333333333,6.0,1909.4491666666665,1.0,8,Kanban,42.72,96196.13
15,24,2141895.89,4,1,5,2,4,142793.0593,10,2,1,1,1.25,16.0,5949.710805555556,0.4,4,Spiral,410.65,2322386.3
70,17,7153799.59,5,4,3,3,5,102197.137,9,1,0,3,4.117647058823529,2.1857142857142855,6011.596294117647,0.3333333333333333,20,SAFe,2137.8,9200281.3
11,11,574212.15,2,3,2,3,2,52201.1045,6,3,1,3,3.0,6.0,4745.554958677686,1.5,6,Scrum,135.98,614112.3
9,9,238242.94,2,4,2,3,1,26471.4378,6,5,0,3,5.0,6.0,2941.270864197531,2.5,8,Scrum,57.63,294630.74
43,42,11034439.68,4,3,5,2,4,256614.8763,10,4,1,1,4.095238095238095,9.767441860465116,6109.878006644518,0.8,12,Spiral,1640.37,11898408.91
75,30,11199679.9,1,3,2,2,5,149329.0653,4,4,0,3,10.0,1.6,4977.635511111112,2.0,3,SAFe,2117.11,12629612.24
4,4,30593.65,5,2,1,1,1,7648.4125,1,4,0,1,4.0,1.0,1875.0,4.0,12,Kanban,7.74,32895.0
22,27,2562715.39,5,2,1,1,2,116487.0632,1,1,0,3,0.8148148148148148,1.2272727272727273,4314.335673400674,1.0,10,Waterfall,575.84,2920882.54
8,12,439063.38,4,5,1,1,2,54882.9225,1,4,0,2,2.6666666666666665,1.5,4573.576875,4.0,20,Agile,58.65,320611.54
7,4,61370.82,3,5,2,2,3,8767.26,4,4,0,2,7.0,2.2857142857142856,2191.815,2.0,15,Scrum,25.16,72462.76
19,19,1250722.16,1,5,4,2,4,65827.4821,8,4,0,2,4.0,8.0,3464.60432132964,1.0,5,Agile,308.01,1491972.97
25,11,1165280.49,4,2,3,1,2,46611.2196,3,2,0,3,4.545454545454546,1.32,4237.3836,0.6666666666666666,8,Iterative,302.79,1506625.21
33,22,4885502.86,3,2,3,3,4,148045.5412,9,3,0,3,4.5,6.0,6729.342782369146,1.0,6,Spiral,982.1,5418052.75
19,22,1458380.67,2,4,3,2,4,76756.8774,6,4,0,3,3.4545454545454546,6.947368421052632,3488.9489712918657,1.3333333333333333,8,Agile,434.28,1865197.68
11,10,489478.92,3,4,3,3,2,44498.0836,9,3,1,3,3.3,8.181818181818182,4449.8083636363635,1.0,12,Scrum,121.85,480155.93
20,30,2296454.57,4,2,4,1,3,114822.7285,4,5,1,3,3.3333333333333335,6.0,3827.4242833333333,1.25,8,V-Model,457.18,2771896.4
62,24,7404762.75,3,2,3,2,4,119431.6573,6,2,0,1,5.166666666666667,2.3225806451612905,4976.319052419355,0.6666666666666666,6,SAFe,1649.48,8497033.99
21,27,2450205.14,5,3,5,2,3,116676.4352,10,4,1,3,3.111111111111111,12.857142857142858,4321.3494532627865,0.8,15,V-Model,710.46,2616171.84
20,27,2802086.11,4,1,3,2,2,140104.3055,6,5,0,1,3.7037037037037037,8.1,5189.048351851851,1.6666666666666667,4,Waterfall,340.84,3276133.29
6,5,92284.68,1,2,4,1,2,15380.78,4,5,0,3,6.0,3.3333333333333335,3076.156,1.25,2,RAD,19.54,118392.21
40,18,4363755.45,4,1,1,1,4,109093.8863,1,1,0,2,2.2222222222222223,0.45,6060.771458333334,1.0,4,Waterfall,650.38,2549186.81
61,36,10423213.9,2,2,2,1,4,170872.359,2,4,1,3,6.777777777777778,1.180327868852459,4746.4544171220405,2.0,4,SAFe,1798.65,12842575.96
7,6,142674.42,4,4,4,1,1,20382.06,4,5,0,2,5.833333333333333,3.4285714285714284,3397.01,1.25,16,Scrum,24.71,169251.61
9,16,688657.28,5,4,1,2,2,76517.4756,2,5,1,1,2.8125,3.5555555555555554,4782.3422222222225,5.0,20,Agile,78.07,483299.97
8,10,278118.79,4,3,3,3,4,34764.8487,9,5,0,1,4.0,11.25,3476.4848749999996,1.6666666666666667,12,XP,58.27,291211.05
10,10,365908.29,3,3,4,1,2,36590.829,4,5,0,2,5.0,4.0,3659.0829,1.25,9,Scrum,69.34,435017.73
54,26,7670739.73,3,2,3,1,5,142050.7357,3,3,0,3,6.230769230769231,1.4444444444444444,5463.489836182336,1.0,6,SAFe,1414.81,9223449.64
47,12,3576433.27,5,3,4,1,3,76094.3249,4,5,0,2,19.583333333333332,1.0212765957446808,6341.193741134752,1.25,15,SAFe,426.83,4439097.76
6,13,265372.33,3,5,2,3,1,44228.7217,6,5,0,1,2.3076923076923075,13.0,3402.209358974359,2.5,15,XP,43.93,279738.97
12,38,3295200.21,1,2,4,3,3,274600.0175,12,2,1,1,0.631578947368421,38.0,7226.31625,0.5,2,Spiral,591.44,3451423.33
3,14,139343.7,4,3,4,3,4,46447.9,12,3,0,2,0.6428571428571429,56.0,3317.707142857143,0.75,12,XP,52.42,151115.64
25,42,3518124.04,5,2,1,2,2,140724.9616,2,5,0,1,2.9761904761904763,3.36,3350.5943238095238,5.0,10,Waterfall,578.77,3171146.69
15,21,1363189.5,5,3,1,1,4,90879.3,1,2,0,1,1.4285714285714286,1.4,4327.585714285714,2.0,15,Agile,237.26,1248806.58
16,30,1949436.86,2,1,5,3,4,121839.8038,15,1,1,1,0.5333333333333333,28.125,4061.326791666667,0.2,2,Spiral,781.85,2191848.68
3,1,6417.03,2,5,3,1,1,2139.01,3,4,0,1,12.0,1.0,2139.0099999999998,1.3333333333333333,10,Kanban,1.74,7516.03
8,5,137607.96,2,4,2,2,3,17200.995,4,3,0,3,4.8,2.5,3440.1989999999996,1.5,8,XP,43.46,152646.63
17,35,1333200.22,3,1,3,1,1,78423.5424,3,2,0,3,0.9714285714285714,6.176470588235294,2240.672638655462,0.6666666666666666,3,Iterative,509.19,1528729.49
9,6,83474.88,3,3,1,1,1,9274.9867,1,3,0,2,4.5,0.6666666666666666,1545.831111111111,3.0,9,RAD,33.84,108878.18
34,35,6809982.86,5,2,4,1,3,200293.6135,4,5,1,3,4.857142857142857,4.117647058823529,5722.674672268908,1.25,10,V-Model,1157.38,7903589.07
16,30,1498478.69,4,1,4,2,1,93654.9181,8,1,1,3,0.5333333333333333,15.0,3121.8306041666665,0.25,4,Waterfall,636.7,1901812.28
17,7,539535.97,1,5,4,2,3,31737.41,8,2,1,2,4.857142857142857,3.2941176470588234,4533.915714285714,0.5,5,Agile,148.13,704366.59
26,41,5511884.36,5,2,1,1,1,211995.5523,1,5,0,3,3.1707317073170733,1.5769230769230769,5170.623227016886,5.0,10,Waterfall,592.48,2873429.8
15,4,129333.27,4,5,4,2,3,8622.218,8,5,0,3,18.75,2.1333333333333333,2155.5545,1.25,20,Scrum,64.04,158414.19
33,20,4170297.34,4,2,5,2,3,126372.6467,10,1,1,2,1.65,6.0606060606060606,6318.632333333333,0.2,8,V-Model,1024.8,4842018.07
59,12,4856295.99,2,3,2,3,4,82310.1015,6,2,0,3,9.833333333333334,1.2203389830508475,6859.175127118644,1.0,6,SAFe,887.91,5909225.48
19,19,2064332.02,2,3,5,3,3,108649.0537,15,5,1,3,5.0,15.0,5718.3712465373965,1.0,6,Spiral,444.44,2364277.43
23,22,3595574.85,4,3,3,3,4,156329.3413,9,3,1,2,3.1363636363636362,8.608695652173912,7105.879150197628,1.0,12,Spiral,564.99,3955829.94
4,2,23967.98,5,3,3,1,1,5991.995,3,2,0,2,4.0,1.5,2995.9975,0.6666666666666666,15,RAD,7.01,28604.57
18,15,848477.35,4,1,3,3,3,47137.6306,9,4,1,3,4.8,7.5,3142.5087037037038,1.3333333333333333,4,Iterative,292.69,1144120.47
22,48,3757315.45,4,2,3,1,2,170787.0659,3,4,0,1,1.8333333333333333,6.545454545454546,3558.063873106061,1.3333333333333333,8,Waterfall,689.75,4500921.47
7,8,233434.88,4,3,3,1,3,33347.84,3,3,1,2,2.625,3.4285714285714284,4168.4800000000005,1.0,12,Scrum,56.06,257028.75
10,31,679267.6,1,1,2,1,2,67926.76,2,2,1,3,0.6451612903225806,6.2,2191.1858064516127,1.0,1,Iterative,280.94,781052.07
7,5,133438.32,3,3,2,2,3,19062.6171,4,5,0,2,7.0,2.857142857142857,3812.5234285714287,2.5,9,XP,25.51,154327.9
11,8,432825.14,3,4,3,3,2,39347.74,9,3,0,1,4.125,6.545454545454546,4918.4675,1.0,12,Scrum,96.66,554305.86
30,15,2510583.56,5,2,3,1,5,83686.1187,3,2,1,3,4.0,1.5,5579.074577777777,0.6666666666666666,10,V-Model,512.27,3064719.01
10,12,484809.3,4,3,4,3,4,48480.93,12,3,0,3,2.5,14.4,4040.0775,0.75,12,Scrum,160.25,546068.58
20,12,1355248.61,2,5,3,1,4,67762.4305,3,3,0,1,5.0,1.8,5646.8692083333335,1.0,10,Agile,179.09,1520893.89
77,17,9981650.27,3,2,2,1,5,129631.8217,2,2,0,1,9.058823529411764,0.44155844155844154,7625.401275783041,1.0,6,SAFe,1162.44,12249258.52
36,31,4106212.17,5,3,4,1,3,114061.4492,4,5,0,3,5.806451612903226,3.4444444444444446,3679.4015860215054,1.25,15,Waterfall,964.25,4218751.25
11,5,74912.85,5,4,2,3,4,6810.2591,6,1,1,2,2.2,2.727272727272727,1362.0518181818184,0.5,20,RAD,78.45,87729.14
9,8,181938.31,2,5,3,3,4,20215.3678,9,3,0,2,3.375,8.0,2526.920972222222,1.0,10,Scrum,76.6,229722.59
23,14,798358.14,4,2,3,1,2,34711.2235,3,4,0,1,6.571428571428571,1.826086956521739,2479.373105590062,1.3333333333333333,8,Iterative,194.51,913648.62
80,15,10001467.53,5,2,2,3,5,125018.3441,6,3,0,1,16.0,1.125,8334.556274999999,1.5,10,SAFe,1144.6,11087907.64
19,28,1506362.22,1,1,1,1,4,79282.2221,1,5,0,1,3.392857142857143,1.4736842105263157,2831.507932330827,5.0,1,Iterative,285.05,1519089.93
3,12,83628.53,4,4,4,2,1,27876.1767,8,5,0,3,1.25,32.0,2323.014722222222,1.25,16,XP,26.44,107022.76
36,37,7713448.38,4,2,5,2,3,214262.455,10,5,1,2,4.864864864864865,10.277777777777779,5790.877162162162,1.0,8,Spiral,1279.02,8537511.61
19,35,3697292.47,4,3,3,1,4,194594.3405,3,5,1,3,2.7142857142857144,5.526315789473684,5559.83830075188,1.6666666666666667,12,V-Model,464.39,3775435.55
30,25,5942165.23,1,4,3,3,5,198072.1743,9,2,1,2,2.4,7.5,7922.886973333334,0.6666666666666666,4,SAFe,1021.5,7790755.54
4,9,94062.5,3,3,2,3,2,23515.625,6,4,0,3,1.7777777777777777,13.5,2612.847222222222,2.0,9,XP,34.3,123733.48
11,10,363443.35,4,4,3,3,4,33040.3045,9,4,0,1,4.4,8.181818181818182,3304.030454545454,1.3333333333333333,16,Scrum,87.58,398695.66
53,24,11520744.56,1,2,3,2,5,217372.5389,6,1,0,3,2.2083333333333335,2.7169811320754715,9057.189119496856,0.3333333333333333,2,SAFe,2006.6,13326566.77
21,31,4171059.64,5,2,4,2,4,198621.8876,8,3,1,2,2.032258064516129,11.80952380952381,6407.157665130569,0.75,10,Spiral,726.61,5297931.95
6,4,43380.41,3,4,1,2,3,7230.0683,2,3,0,2,4.5,1.3333333333333333,1807.5170833333334,3.0,12,Kanban,20.35,48901.4
5,5,44448.0,2,3,3,2,2,8889.6,6,1,0,3,1.0,6.0,1777.92,0.3333333333333333,6,RAD,33.03,57409.43
7,23,713035.67,3,1,2,2,2,101862.2386,4,3,1,1,0.9130434782608695,13.142857142857142,4428.79298136646,1.5,3,Iterative,119.13,802976.04
5,7,127042.83,3,3,4,3,1,25408.566,12,5,0,2,3.5714285714285716,16.8,3629.7951428571428,1.25,9,Scrum,24.07,153332.64
13,29,2712545.2,4,1,5,2,4,208657.3231,10,4,1,2,1.793103448275862,22.307692307692307,7195.080106100796,0.8,4,V-Model,372.17,3124951.78
21,41,5360796.59,4,1,2,2,1,255276.0281,4,1,0,2,0.5121951219512195,7.809523809523809,6226.244587688734,0.5,4,Waterfall,890.01,5730242.31
8,12,385447.2,3,3,2,1,2,48180.9,2,4,0,1,2.6666666666666665,3.0,4015.0750000000003,2.0,9,XP,54.61,481719.4
4,6,75636.59,1,2,3,3,1,18909.1475,9,2,0,1,1.3333333333333333,13.5,3151.5245833333333,0.6666666666666666,2,RAD,23.87,95218.68
22,24,2595850.8,5,1,5,1,5,117993.2182,5,1,1,1,0.9166666666666666,5.454545454545454,4916.38409090909,0.2,5,V-Model,657.66,3070922.17
12,2,50480.49,2,3,4,2,3,4206.7075,8,5,0,1,30.0,1.3333333333333333,2103.3537499999998,1.25,6,RAD,18.29,64001.11
24,45,6171293.36,5,1,5,2,4,257137.2233,10,5,0,2,2.6666666666666665,18.75,5714.160518518519,1.0,5,Spiral,954.43,7112385.11
6,8,130946.72,2,4,4,2,3,21824.4533,8,3,0,3,2.25,10.666666666666666,2728.056666666667,0.75,8,XP,63.3,149608.29
20,30,3403192.14,4,3,3,2,4,170159.607,6,3,1,3,2.0,9.0,5671.9869,1.0,12,V-Model,621.37,3932951.63
22,17,2664954.05,5,1,3,2,5,121134.275,6,3,0,1,3.8823529411764706,4.636363636363637,7125.5455882352935,1.0,5,V-Model,351.35,3314482.98
6,6,97080.24,4,3,1,3,3,16180.04,3,4,0,3,4.0,3.0,2696.6733333333336,4.0,12,Scrum,33.62,107420.79
15,10,409683.26,4,4,2,3,1,27312.2173,6,4,0,2,6.0,4.0,2731.2217333333333,2.0,16,Scrum,111.42,502040.26
10,3,43265.2,5,4,4,2,3,4326.52,8,1,0,2,3.3333333333333335,2.4,1442.1733333333332,0.25,20,RAD,45.83,43294.43
40,45,11151246.05,4,2,2,1,3,278781.1512,2,2,0,1,1.7777777777777777,2.25,6195.136694444445,1.0,8,Waterfall,1715.76,12056480.0
18,14,688901.45,5,2,1,2,1,38272.3028,2,5,1,3,6.428571428571429,1.5555555555555556,2733.7359126984124,5.0,10,Iterative,147.76,847264.05
13,7,329814.59,5,5,1,3,4,25370.3531,3,4,1,2,7.428571428571429,1.6153846153846154,3624.336153846154,4.0,25,Agile,78.55,420976.29
19,37,3128401.76,4,2,3,2,3,164652.7242,6,4,0,1,2.054054054054054,11.68421052631579,4450.073627311522,1.3333333333333333,8,Waterfall,575.45,3635796.78
11,28,1057452.87,4,1,2,2,2,96132.0791,4,3,0,3,1.1785714285714286,10.181818181818182,3433.288538961039,1.5,4,Waterfall,294.79,1123010.55
15,24,260964.38,1,1,4,2,4,17397.6253,8,3,0,3,2.5,12.8,694.4444444444445,1.0,2,Iterative,382.54,5259925.0
8,9,300672.66,4,4,1,2,4,37584.0825,2,4,1,2,3.5555555555555554,2.25,4176.009166666667,4.0,16,Scrum,54.21,387907.25
71,25,13486320.07,5,2,4,2,3,189948.17,8,5,1,1,14.2,2.816901408450704,7597.9268,1.25,10,SAFe,1574.71,15025412.09
29,19,2147051.34,5,3,2,2,3,74036.2531,4,5,0,1,7.631578947368421,2.6206896551724137,3896.644900181488,2.5,15,Waterfall,380.42,2799700.96
41,43,6354949.4,1,1,3,3,5,154998.7659,9,1,1,1,0.9534883720930233,9.439024390243903,3604.6224617129897,0.3333333333333333,1,Spiral,2638.63,7630048.36
12,12,759728.68,1,4,3,3,3,63310.7233,9,3,0,3,3.0,9.0,5275.893611111112,1.0,4,Agile,186.39,917683.43
17,15,997107.26,4,5,2,1,3,58653.3682,2,2,0,2,2.2666666666666666,1.7647058823529411,3910.224549019608,1.0,20,Agile,255.45,1042037.17
53,35,9210944.32,1,3,3,2,4,173791.4023,6,3,0,2,4.542857142857143,3.9622641509433962,4965.468636118599,1.0,3,SAFe,1955.09,10020815.68
33,20,2435533.82,5,1,3,2,5,73804.0552,6,4,0,2,6.6,3.6363636363636362,3690.2027575757575,1.3333333333333333,5,V-Model,634.71,2917809.24
4,2,23174.65,2,4,3,2,3,5793.6625,6,3,0,3,6.0,3.0,2896.83125,1.0,8,RAD,9.62,25360.08
7,6,111587.23,3,3,1,3,3,15941.0329,3,4,0,3,4.666666666666667,2.5714285714285716,2656.8388095238092,4.0,9,Scrum,47.02,137174.41
12,12,834294.13,3,4,2,3,1,69524.5108,6,1,1,1,1.0,6.0,5793.709236111111,0.5,12,Agile,155.36,879730.45
8,6,130803.18,5,2,3,3,3,16350.3975,9,5,1,2,6.666666666666667,6.75,2725.06625,1.6666666666666667,10,RAD,44.96,157483.99
11,7,255456.59,5,3,4,2,3,23223.3264,8,4,0,2,6.285714285714286,5.090909090909091,3317.6180519480517,1.0,15,Agile,76.85,304274.71
20,15,1528909.75,1,4,2,3,4,76445.4875,6,5,0,2,6.666666666666667,4.5,5096.365833333333,2.5,4,Agile,249.0,1890893.03
7,5,90694.97,1,2,2,3,1,12956.4243,6,4,0,3,5.6,4.285714285714286,2591.284857142857,2.0,2,RAD,28.25,120195.46
77,32,23298899.04,3,4,4,3,3,302583.1044,12,5,1,3,12.03125,4.987012987012987,9455.722012987013,1.25,12,SAFe,2592.54,32681918.63
19,37,2508677.01,4,2,4,2,4,132035.6321,8,5,1,3,2.5675675675675675,15.578947368421053,3568.5305974395446,1.25,8,V-Model,621.17,2574980.06
9,10,488329.08,2,4,2,3,4,54258.7867,6,3,0,2,2.7,6.666666666666667,5425.8786666666665,1.5,8,Agile,90.45,604406.93
36,31,7131654.57,3,4,2,3,4,198101.5158,6,4,0,3,4.645161290322581,5.166666666666667,6390.371478494624,2.0,12,SAFe,1133.15,8344743.27
20,33,2495733.85,4,3,3,2,3,124786.6925,6,2,1,3,1.2121212121212122,9.9,3781.4149242424246,0.6666666666666666,12,Iterative,934.9,2968767.96
52,15,6411547.29,4,2,4,1,3,123298.9863,4,4,1,2,13.866666666666667,1.1538461538461537,8219.932423076923,1.0,8,SAFe,707.97,6502849.56
29,39,7251817.21,5,2,3,1,5,250062.6624,3,3,1,2,2.230769230769231,4.0344827586206895,6411.863138815208,1.0,10,V-Model,996.46,8318785.02
14,45,5100428.89,1,1,3,2,3,364316.3493,6,4,1,3,1.2444444444444445,19.285714285714285,8095.918873015872,1.3333333333333333,1,Spiral,701.77,6538039.58
9,5,141175.9,2,3,4,3,1,15686.2111,12,4,0,2,7.2,6.666666666666667,3137.242222222222,1.0,6,RAD,41.28,176203.67
4,8,97625.87,3,5,4,3,1,24406.4675,12,3,0,3,1.5,24.0,3050.8084375,0.75,15,XP,33.92,113293.95
25,34,3966408.41,5,1,1,2,3,158656.3364,2,5,0,2,3.676470588235294,2.72,4666.362835294118,5.0,5,Iterative,587.14,3122399.18
5,15,269533.73,4,3,4,3,1,53906.746,12,3,1,3,1.0,36.0,3593.7830666666664,0.75,12,XP,82.18,352134.84
11,24,1764397.13,5,3,4,1,3,160399.7391,4,5,1,1,2.2916666666666665,8.727272727272727,6683.322462121212,1.25,15,V-Model,180.39,1938514.82
